x1 (cm),y1 (cm),freq (GHz),"Electric field norm (V/m), Boundary Probe 2","Electric field norm (V/m), Boundary Probe 3","Electric field norm (V/m), Point Probe 2","Electric field norm (V/m), Detector 2","Electric field norm (V/m), Detector 1","Electric field norm (V/m), Detector 3","Electric field norm (V/m), Boundary Probe 7","Electric field norm (V/m), Boundary Probe 8","Electric field norm (V/m), Boundary Probe 9","Electric field norm (V/m), Boundary Probe 10"
-5.5,-5.5,3.2,0.788331081,0.664192876,0.479287836,1.092414108,0.631276135,0.631276134,1.101023365,1.195443294,0.631276135,1.101023365
-5.5,-5.5,3.3,0.775201132,0.646993539,0.458249505,1.103813914,0.629391972,0.629391971,1.164096577,1.192165742,0.629391972,1.164096577
-5.5,-5.5,3.4,0.758251206,0.638561649,0.442778918,1.088936127,0.668024301,0.668024299,1.206949104,1.143899492,0.668024301,1.206949104
-5.5,-5.5,3.5,0.735855156,0.639588623,0.412541278,1.059558725,0.715859371,0.71585937,1.222566748,1.082960331,0.715859371,1.222566749
-5.5,-5.5,3.6,0.707543346,0.643717627,0.37919932,1.019330643,0.751172287,0.751172285,1.211510413,1.016420115,0.751172287,1.211510414
-5.5,-5.5,3.7,0.678480099,0.638350958,0.380438025,0.96852044,0.759524171,0.75952417,1.172853529,0.93874139,0.759524171,1.17285353
-5.5,-5.5,3.8,0.654231654,0.619464829,0.404637836,0.928926246,0.72412035,0.724120351,1.115273575,0.884817992,0.72412035,1.115273576
-5.5,-5.5,3.9,0.63374356,0.604160143,0.451762765,0.952028544,0.642528749,0.642528751,1.096808955,0.935096477,0.642528749,1.096808956
-5.5,-5.5,4,0.618567181,0.613255456,0.515651489,1.01113488,0.580154535,0.580154536,1.157620377,1.016053507,0.580154535,1.157620377
-5.5,-5.5,4.1,0.610377011,0.627352701,0.556793277,1.031627612,0.582139759,0.58213976,1.220620573,1.017479755,0.582139759,1.220620572
-5.5,-5.5,4.2,0.602123633,0.630827069,0.575227551,1.015492467,0.618237322,0.618237323,1.243125796,0.96901899,0.618237322,1.243125796
-5.5,-5.5,4.3,0.590910839,0.620061993,0.58562439,0.983862022,0.661045835,0.661045837,1.232427208,0.911122379,0.661045835,1.232427207
-5.5,-5.5,4.4,0.575624475,0.60148081,0.598528141,0.945099563,0.698952443,0.698952447,1.200318696,0.855575788,0.698952443,1.200318696
-5.5,-5.5,4.5,0.560034568,0.591587384,0.625830063,0.902292243,0.722645003,0.722645009,1.149677878,0.808921237,0.722645003,1.149677878
-5.5,-5.5,4.6,0.550948525,0.605066055,0.689889254,0.877681722,0.713100155,0.713100161,1.083384899,0.812710186,0.713100155,1.083384902
-5.5,-5.5,4.7,0.557998973,0.621275877,0.795484601,0.926594656,0.648129303,0.648129304,1.08281437,0.906203334,0.648129303,1.082814374
-5.5,-5.5,4.8,0.573248206,0.615629353,0.861818764,0.992881994,0.591487312,0.59148731,1.1813238,0.951000266,0.591487312,1.181323801
-5.5,-5.5,4.9,0.580361127,0.600658855,0.872948764,1.001419803,0.593730633,0.593730631,1.239972857,0.914196791,0.593730633,1.239972856
-5.5,-5.5,5,0.583286008,0.58697081,0.865278855,0.985601057,0.622910415,0.622910415,1.248082489,0.870573423,0.622910415,1.248082488
-5.5,-5.5,5.1,0.585214998,0.586348841,0.849355409,0.967231288,0.656640243,0.656640244,1.231956867,0.840546234,0.656640243,1.231956867
-5.5,-5.5,5.2,0.587755428,0.595713941,0.825227151,0.948743523,0.685004967,0.685004969,1.207054172,0.816081602,0.685004967,1.207054172
-5.5,-5.5,5.3,0.59473901,0.606853534,0.794458114,0.931322767,0.697044583,0.697044587,1.178840294,0.800462665,0.697044583,1.178840293
-5.5,-5.5,5.4,0.611826327,0.610998555,0.764313283,0.939077037,0.668066205,0.668066212,1.145982551,0.855856332,0.668066205,1.145982548
-5.5,-5.5,5.5,0.638470438,0.599173073,0.742223449,1.010762874,0.582875963,0.582875966,1.159995094,0.997715519,0.582875963,1.159995098
-5.5,-5.5,5.6,0.662668998,0.59875154,0.726235616,1.051786938,0.552487718,0.55248771,1.220638931,1.011658116,0.552487718,1.220638944
-5.5,-5.5,5.7,0.681694364,0.614362872,0.706724027,1.042322769,0.576313283,0.576313273,1.235160541,0.970090783,0.576313283,1.235160552
-5.5,-5.5,5.8,0.695689903,0.627466709,0.675605345,1.025108486,0.609022997,0.609022991,1.219096763,0.947956409,0.609022997,1.219096772
-5.5,-5.5,5.9,0.704330607,0.630793283,0.630154102,1.00959408,0.637999097,0.637999097,1.190106422,0.941928507,0.637999097,1.19010643
-5.5,-5.5,6,0.708578642,0.622420759,0.571309325,0.993545024,0.657008751,0.657008781,1.153756561,0.937861354,0.657008751,1.153756567
-5.5,-5.5,6.1,0.70905049,0.6092393,0.501843502,0.975321883,0.658057405,0.658057407,1.107690407,0.937394312,0.658057405,1.107690411
-5.5,-5.5,6.2,0.705157494,0.608057544,0.418142281,0.976266503,0.627595879,0.627595895,1.055529362,0.997929034,0.627595879,1.055529355
-5.5,-5.5,6.3,0.706385917,0.626233282,0.347426491,1.043427283,0.593577331,0.593577301,1.101590387,1.107739829,0.593577331,1.101590375
-5.5,-5.5,6.4,0.723688685,0.632732096,0.39196743,1.070425431,0.617234383,0.617234331,1.158947715,1.097738929,0.617234383,1.158947705
-5.5,-5.5,6.5,0.739242978,0.630294735,0.422038225,1.063145139,0.653562208,0.653562153,1.152990636,1.081375499,0.653562208,1.152990623
-5.5,-5.5,6.6,0.748014903,0.62275968,0.431230142,1.049608448,0.694784198,0.694784147,1.128120727,1.075605508,0.694784198,1.128120714
-5.5,-5.5,6.7,0.748477774,0.619082564,0.436395329,1.03365831,0.736459757,0.736459713,1.101610169,1.069175107,0.736459757,1.101610155
-5.5,-5.5,6.8,0.741272514,0.625087183,0.453259177,1.017766737,0.769144131,0.7691441,1.080324612,1.058146696,0.769144131,1.080324597
-5.5,-5.5,6.9,0.729520819,0.636666384,0.489829789,1.007740757,0.780495365,0.780495349,1.063270962,1.056531515,0.780495365,1.063270948
-5.5,-5.5,7,0.715828238,0.643404263,0.579922173,1.024328844,0.746618961,0.746618957,1.057204946,1.114785858,0.746618961,1.057204945
-5.5,-5.5,7.1,0.727380115,0.637040058,0.716379603,1.066084102,0.705325419,0.705325373,1.121890755,1.152024052,0.705325419,1.121890781
-5.5,-5.5,7.2,0.74442674,0.633531008,0.756775153,1.069596111,0.712127785,0.712127716,1.134142583,1.143861296,0.712127785,1.13414259
-5.5,-5.5,7.3,0.755420853,0.631983719,0.768466803,1.059822781,0.728389477,0.728389408,1.11324655,1.14107349,0.728389477,1.113246547
-5.5,-5.5,7.4,0.762770009,0.634726721,0.768797378,1.043806765,0.752613321,0.752613256,1.088116413,1.127543329,0.752613321,1.088116407
-5.5,-5.5,7.5,0.764582041,0.636112294,0.759529715,1.024566865,0.779201023,0.779200966,1.067347083,1.102406606,0.779201023,1.067347077
-5.5,-5.5,7.6,0.759261607,0.631039852,0.743473074,1.004432991,0.797118815,0.797118767,1.051905285,1.071350129,0.797118815,1.051905277
-5.5,-5.5,7.7,0.747663789,0.620135098,0.728540684,0.991309603,0.789013964,0.789013935,1.037052,1.059509049,0.789013964,1.037051987
-5.5,-5.5,7.8,0.740340682,0.610001627,0.760515248,1.008534147,0.721315963,0.721315936,1.04267457,1.105308717,0.721315963,1.042674568
-5.5,-5.5,7.9,0.752624143,0.619108481,0.783405387,1.01974199,0.690093345,0.690093274,1.078982025,1.095645823,0.690093345,1.078982001
-5.5,-5.5,8,0.75456099,0.631958768,0.768398356,1.020222661,0.688751255,0.688751178,1.072915825,1.108307087,0.688751255,1.072915787
-5.5,-5.5,8.1,0.753412586,0.639491955,0.745956156,1.010962192,0.697801085,0.697801008,1.053337501,1.111280793,0.697801085,1.053337469
-5.5,-5.5,8.2,0.750540862,0.637329348,0.712710624,0.992575715,0.714275328,0.714275256,1.031174267,1.090264133,0.714275328,1.031174249
-5.5,-5.5,8.3,0.74403006,0.626336795,0.66483455,0.970336308,0.731397994,0.731397934,1.011262138,1.053338547,0.731397994,1.011262129
-5.5,-5.5,8.4,0.731716988,0.614377221,0.602828011,0.949899035,0.740474678,0.740474639,0.996092544,1.014178806,0.740474678,0.996092538
-5.5,-5.5,8.5,0.713606623,0.612742689,0.534272572,0.943878759,0.724693744,0.724693741,0.988397781,1.005061317,0.724693744,0.988397783
-5.5,-5.5,8.6,0.706907095,0.616768922,0.474333653,0.967322188,0.686103827,0.686103766,1.031501141,1.012236551,0.686103827,1.031501138
-5.5,-5.5,8.7,0.704811435,0.614247102,0.439128044,0.977788237,0.6768446,0.676844512,1.046104899,1.015107443,0.6768446,1.04610487
-5.5,-5.5,8.8,0.698370513,0.60790787,0.426477964,0.980926183,0.678741338,0.678741245,1.038428245,1.034656772,0.678741338,1.038428223
-5.5,-5.5,8.9,0.690093999,0.599957882,0.416113279,0.971118639,0.69502713,0.695027072,1.025795849,1.032194705,0.69502713,1.025795844
-5.5,-5.5,9,0.680414168,0.59884649,0.397094005,0.954327086,0.719573356,0.719573363,1.01451764,1.009692176,0.719573356,1.01451765
-5.5,-5.5,9.1,0.66837861,0.604590643,0.373183772,0.9376916,0.744729596,0.744729529,1.007999399,0.978186865,0.744729596,1.007999414
-5.5,-5.5,9.2,0.652529745,0.610964603,0.360516719,0.927197395,0.75994411,0.759943947,1.008264164,0.951081498,0.75994411,1.008264184
-5.5,-5.5,9.3,0.635993914,0.609864336,0.405049469,0.933109552,0.747499204,0.747499125,1.023306204,0.94918073,0.747499204,1.023306237
-5.5,-5.5,9.4,0.632868543,0.602184059,0.495959757,0.947621106,0.729578778,0.72957866,1.050065431,0.942204192,0.729578778,1.050065416
-5.5,-5.5,9.5,0.63505675,0.597873426,0.564403085,0.964944933,0.711458338,0.711458182,1.047291752,0.975447471,0.711458338,1.047291721
-5.5,-5.5,9.6,0.638757706,0.601481289,0.596097187,0.966803337,0.71372071,0.713720365,1.030603793,0.992791997,0.71372071,1.03060376
-5.5,-5.5,9.7,0.642184075,0.607243015,0.602727814,0.954483914,0.735215672,0.735215177,1.013270525,0.981777787,0.735215672,1.013270502
-5.5,-5.5,9.8,0.64474961,0.609599425,0.600131261,0.936777511,0.765511805,0.765511381,1.000242258,0.956669807,0.765511805,1.000242251
-5.5,-5.5,9.9,0.645954506,0.604188179,0.59936706,0.920098352,0.794343473,0.794343144,0.991378894,0.931185293,0.794343473,0.991378902
-5.5,-5.5,10,0.645249886,0.592726025,0.610282666,0.910975094,0.805160637,0.805160379,0.986758706,0.920426875,0.805160637,0.986758736
-5.5,-5.5,10.1,0.6503383,0.590671356,0.668770108,0.91123236,0.796259671,0.79625937,1.00231734,0.907717669,0.796259671,1.002317364
-5.5,-5.5,10.2,0.661989915,0.603874534,0.719215184,0.928640809,0.772136711,0.772136349,1.010752811,0.934889228,0.772136711,1.010752795
-5.5,-5.5,10.3,0.674049583,0.614402366,0.740421757,0.949432409,0.753239542,0.753239129,1.012426655,0.977065269,0.753239542,1.012426619
-5.5,-5.5,10.4,0.684477782,0.617118624,0.729356022,0.95062025,0.761912607,0.761912194,1.005779539,0.98249572,0.761912607,1.005779508
-5.5,-5.5,10.5,0.695150645,0.614440434,0.702894973,0.942228429,0.783337212,0.78333683,0.995978286,0.968998409,0.783337212,0.995978269
-5.5,-5.5,10.6,0.70562459,0.610378426,0.666873969,0.933453193,0.806745665,0.806745323,0.988087332,0.953830351,0.806745665,0.988087328
-5.5,-5.5,10.7,0.712792379,0.611738422,0.62297403,0.927259598,0.826456728,0.826456433,0.98508563,0.942577762,0.826456728,0.98508564
-5.5,-5.5,10.8,0.716026823,0.620291583,0.581980721,0.926809093,0.83440455,0.834404313,0.99638169,0.93541001,0.83440455,0.996381732
-5.5,-5.5,10.9,0.722495498,0.626764599,0.546878564,0.933022328,0.833999686,0.833999395,1.013926434,0.936626471,0.833999686,1.013926474
-5.5,-5.5,11,0.729675724,0.624026338,0.517295492,0.953815578,0.807578141,0.807577768,1.023475551,0.981998448,0.807578141,1.023475562
-5.5,-5.5,11.1,0.736572764,0.616824238,0.497382433,0.960901466,0.789792071,0.78979166,1.017136145,1.008917109,0.789792071,1.017136127
-5.5,-5.5,11.2,0.740584485,0.616218887,0.482203163,0.949970908,0.79761714,0.797616752,1.004623837,0.998720681,0.79761714,1.00462381
-5.5,-5.5,11.3,0.744165662,0.6217787,0.467147273,0.939305511,0.814832171,0.814831823,0.993441671,0.986017175,0.814832171,0.993441656
-5.5,-5.5,11.4,0.74713461,0.627685755,0.452265036,0.934733679,0.832913216,0.832912911,0.986671403,0.981223826,0.832913216,0.986671413
-5.5,-5.5,11.5,0.746671257,0.628224102,0.441259554,0.935776475,0.845526603,0.845526347,0.987168099,0.982577525,0.845526603,0.987168137
-5.5,-5.5,11.6,0.744523798,0.622605632,0.436006148,0.938737593,0.853627417,0.853627161,0.995167572,0.980170775,0.853627417,0.995167639
-5.5,-5.5,11.7,0.739872973,0.615774973,0.431675256,0.951961324,0.839807207,0.839806942,1.000633637,1.004908003,0.839807207,1.000633695
-5.5,-5.5,11.8,0.741053576,0.619086518,0.411446694,0.969472391,0.797472904,0.797472563,0.998845561,1.048681611,0.797472904,0.99884557
-5.5,-5.5,11.9,0.74639421,0.628860685,0.368005666,0.962497677,0.774799871,0.774799465,0.98740386,1.045979414,0.774799871,0.987403831
-5.5,-5.5,12,0.746651168,0.633792863,0.353451776,0.946993193,0.782789607,0.782789223,0.976470992,1.02793022,0.782789607,0.976470948
-5.5,-5.5,12.1,0.744344519,0.632941934,0.360631965,0.937099539,0.797920016,0.797919625,0.967844201,1.022071762,0.797920016,0.967844157
-5.5,-5.5,12.2,0.740969146,0.627405656,0.363228938,0.931971395,0.811450524,0.811450181,0.962162616,1.021770163,0.811450524,0.962162581
-5.5,-5.5,12.3,0.737116767,0.620138121,0.380157934,0.929431268,0.821201338,0.821200917,0.963686682,1.017768068,0.821201338,0.963686649
-5.5,-5.5,12.4,0.730928068,0.619310718,0.42522898,0.933050248,0.821376886,0.821376547,0.967472758,1.023032663,0.821376886,0.967472732
-5.5,-5.5,12.5,0.724075845,0.624594392,0.501879061,0.950693993,0.797350488,0.797349711,0.975583997,1.055393906,0.797350488,0.975583995
-5.5,-5.5,12.6,0.726664059,0.623899145,0.581020729,0.97061052,0.761592052,0.761591216,0.980101862,1.089457727,0.761592052,0.980101893
-5.5,-5.5,12.7,0.731306473,0.617102921,0.590456772,0.961399033,0.759673719,0.759672934,0.972639913,1.063092901,0.759673719,0.972639966
-5.5,-5.5,12.8,0.727721055,0.613262668,0.566970343,0.952063968,0.773283178,0.77328254,0.963130574,1.047897282,0.773283178,0.963130663
-5.5,-5.5,12.9,0.7206172,0.612418494,0.540616491,0.948762645,0.788528404,0.788528065,0.956699809,1.050249259,0.788528404,0.956699943
-5.5,-5.5,13,0.712149339,0.615862495,0.516630676,0.94668239,0.804412979,0.804412323,0.956950585,1.051261535,0.804412979,0.95695072
-5.5,-5.5,13.1,0.702799786,0.619244822,0.496243974,0.945451464,0.820872791,0.82087251,0.962627731,1.048833211,0.820872791,0.962627797
-5.5,-5.5,13.2,0.692349864,0.619726881,0.480588492,0.948902385,0.827649781,0.827648725,0.972704595,1.052719406,0.827649781,0.97270457
-5.5,-5.5,13.3,0.685150892,0.615517378,0.479337475,0.960762878,0.814133624,0.81413226,0.980174863,1.079701912,0.814133624,0.980174754
-5.5,-5.5,13.4,0.689384819,0.610993947,0.491599258,0.963604759,0.798594353,0.798593045,0.969028123,1.09048811,0.798594353,0.969028029
-5.5,-5.5,13.5,0.690483826,0.610259807,0.487052388,0.949761625,0.812498151,0.812496888,0.95337748,1.055299398,0.812498151,0.95337743
-5.5,-5.5,13.6,0.685208632,0.611501669,0.484364331,0.945575557,0.82842803,0.828426846,0.94401757,1.045256248,0.82842803,0.94401755
-5.5,-5.5,13.7,0.678149844,0.610116374,0.489397735,0.946070994,0.843457381,0.843456268,0.940090413,1.045455971,0.843457381,0.940090422
-5.5,-5.5,13.8,0.670938506,0.604614065,0.501036179,0.946904376,0.860278599,0.860277568,0.940804958,1.044187725,0.860278599,0.940804975
-5.5,-5.5,13.9,0.662654184,0.595876839,0.512878587,0.948515046,0.874569766,0.874568793,0.944723761,1.044002698,0.874569766,0.944723758
-5.5,-5.5,14,0.653410562,0.590050102,0.51579485,0.952522245,0.87768202,0.877681066,0.950544419,1.051855025,0.87768202,0.950544418
-5.5,-5.5,14.1,0.647796448,0.596638363,0.502510691,0.960620958,0.852352667,0.852351626,0.955630292,1.077611607,0.852352667,0.955630375
-5.5,-5.5,14.2,0.65406715,0.605623885,0.475127372,0.949549592,0.831468124,0.831466783,0.947644816,1.060021005,0.831468124,0.947645045
-5.5,-5.5,14.3,0.657283188,0.608401352,0.450113211,0.936973206,0.842993013,0.84299157,0.937975373,1.029708965,0.842993013,0.937975619
-5.5,-5.5,14.4,0.657399877,0.609050085,0.440340654,0.93401048,0.854782602,0.854781182,0.935875262,1.020593436,0.854782602,0.935875418
-5.5,-5.5,14.5,0.65775672,0.60634618,0.441767471,0.933414139,0.867565761,0.867564428,0.939335713,1.012803972,0.867565761,0.939335735
-5.5,-5.5,14.6,0.659475106,0.603161265,0.44587843,0.93488672,0.878023293,0.878022057,0.946346072,1.005213683,0.878023293,0.94634603
-5.5,-5.5,14.7,0.662207936,0.60357003,0.446023558,0.939099809,0.88252036,0.882519191,0.955882597,1.000791596,0.88252036,0.955882565
-5.5,-5.5,14.8,0.664217468,0.605857033,0.441122954,0.948545674,0.873932866,0.873931665,0.966632737,1.009873175,0.873932866,0.966632764
-5.5,-5.5,14.9,0.665674105,0.60447484,0.445537411,0.958176958,0.841218698,0.841217221,0.972690129,1.033287814,0.841218698,0.972690358
-5.5,-5.5,15,0.676062204,0.600500747,0.440737305,0.940164752,0.832489986,0.832488409,0.958884227,1.003878608,0.832489986,0.95888467
-5.5,-5.5,15.1,0.682756283,0.601048182,0.427277055,0.930574932,0.839999548,0.839997958,0.949439547,0.989268776,0.839999548,0.949439838
-5.5,-5.5,15.2,0.685781514,0.606786756,0.418478588,0.923494917,0.849659611,0.849658053,0.948990467,0.978087549,0.849659611,0.948990575
-5.5,-5.5,15.3,0.688547976,0.614278219,0.41411528,0.918253496,0.860868225,0.86086677,0.954815175,0.965460482,0.860868225,0.954815214
-5.5,-5.5,15.4,0.692114861,0.618731171,0.412483485,0.917065839,0.870289544,0.870288261,0.964269171,0.956216504,0.870289544,0.964269249
-5.5,-5.5,15.5,0.696446222,0.618071466,0.41221104,0.920536991,0.875113917,0.875112826,0.973973525,0.954326438,0.875113917,0.973973674
-5.5,-5.5,15.6,0.700732255,0.614098714,0.4145385,0.929707551,0.868032002,0.868030921,0.98048008,0.966994697,0.868032002,0.980480225
-5.5,-5.5,15.7,0.706800638,0.614118325,0.436492958,0.930530997,0.843133628,0.843132531,0.974485072,0.975402605,0.843133628,0.974485177
-5.5,-5.5,15.8,0.719405036,0.61952091,0.466955774,0.919615674,0.840073457,0.840071436,0.957845889,0.958238214,0.840073457,0.957845968
-5.5,-5.5,15.9,0.725962905,0.624120427,0.495846736,0.918169295,0.839620458,0.839617723,0.954504709,0.954632809,0.839620458,0.954504651
-5.5,-5.5,16,0.727252303,0.624963824,0.527967531,0.914575016,0.846040365,0.846038445,0.961411207,0.943908502,0.846040365,0.961411186
-5.5,-5.5,16.1,0.725731286,0.621576126,0.560421609,0.911530034,0.855653592,0.855651841,0.972616966,0.934502515,0.855653592,0.972617109
-5.5,-5.5,16.2,0.723153647,0.615737365,0.588814883,0.910861343,0.864161103,0.864158983,0.983244109,0.93197141,0.864161103,0.983244426
-5.5,-5.5,16.3,0.720233064,0.614366348,0.605779435,0.914643731,0.867214072,0.867212554,0.991337807,0.940503893,0.867214072,0.991338226
-5.5,-5.5,16.4,0.717028156,0.6196498,0.601632066,0.924921671,0.85444685,0.854445954,0.997648315,0.963170792,0.85444685,0.997648735
-5.5,-5.5,16.5,0.721402978,0.621923295,0.598160854,0.921990382,0.836000718,0.83599859,0.991284279,0.964269179,0.836000718,0.991284509
-5.5,-5.5,16.6,0.730526432,0.620386394,0.603282892,0.92525076,0.834528542,0.834525189,0.979715613,0.975079752,0.834528542,0.979715571
-5.5,-5.5,16.7,0.736316154,0.620916378,0.605129976,0.927379689,0.839220815,0.839215737,0.982413515,0.969987168,0.839220815,0.982413409
-5.5,-5.5,16.8,0.738037391,0.622034361,0.616011839,0.928215521,0.850981499,0.850976554,0.993897802,0.957742434,0.850981499,0.99389784
-5.5,-5.5,16.9,0.7369744,0.623203844,0.631525094,0.93230968,0.862211445,0.862207519,1.006701559,0.955545242,0.862211445,1.006701732
-5.5,-5.5,17,0.733580001,0.624348407,0.640901682,0.938371981,0.869740587,0.869737256,1.017294534,0.963248267,0.869740587,1.017294682
-5.5,-5.5,17.1,0.727115164,0.62260231,0.63355424,0.94581628,0.870625809,0.870622544,1.024088658,0.980728153,0.870625809,1.024088645
-5.5,-5.5,17.2,0.717718468,0.617184962,0.601071266,0.951632235,0.856887503,0.856883966,1.023893299,1.003108013,0.856887503,1.023893171
-5.5,-5.5,17.3,0.715965859,0.614991555,0.53583185,0.946921882,0.85760644,0.857602014,1.006100209,1.015754994,0.85760644,1.006100042
-5.5,-5.5,17.4,0.715809624,0.61494447,0.445624857,0.951923195,0.860579356,0.860574586,0.991928671,1.038708631,0.860579356,0.991928483
-5.5,-5.5,17.5,0.714257142,0.617580012,0.371387551,0.951640737,0.873232151,0.873227541,0.99594522,1.02855769,0.873232151,0.99594515
